-2.000000 -2.000000 9.047827
-1.500000 -2.000000 6.292479
-1.000000 -2.000000 4.565941
-0.500000 -2.000000 2.639694
0.000000 -2.000000 2.498041
0.500000 -2.000000 3.952355
1.000000 -2.000000 4.905368
1.500000 -2.000000 7.296398
2.000000 -2.000000 6.304855
-2.000000 -1.500000 4.928199
-1.500000 -1.500000 4.046591
-1.000000 -1.500000 3.574748
-0.500000 -1.500000 1.129562
0.000000 -1.500000 1.059807
0.500000 -1.500000 3.147247
1.000000 -1.500000 1.717049
1.500000 -1.500000 5.258911
2.000000 -1.500000 6.589677
-2.000000 -1.000000 3.593807
-1.500000 -1.000000 1.593464
-1.000000 -1.000000 1.779228
-0.500000 -1.000000 1.532456
0.000000 -1.000000 1.889582
0.500000 -1.000000 2.575099
1.000000 -1.000000 1.572335
1.500000 -1.000000 3.368797
2.000000 -1.000000 4.151364
-2.000000 -0.500000 3.211527
-1.500000 -0.500000 4.222415
-1.000000 -0.500000 0.952776
-0.500000 -0.500000 1.319806
0.000000 -0.500000 -0.656036
0.500000 -0.500000 0.155007
1.000000 -0.500000 1.969381
1.500000 -0.500000 2.789493
2.000000 -0.500000 3.158720
-2.000000 0.000000 2.264969
-1.500000 0.000000 1.018293
-1.000000 0.000000 1.462073
-0.500000 0.000000 1.945985
0.000000 0.000000 -0.004773
0.500000 0.000000 0.381744
1.000000 0.000000 2.189534
1.500000 0.000000 3.535527
2.000000 0.000000 4.285829
-2.000000 0.500000 4.804687
-1.500000 0.500000 2.367426
-1.000000 0.500000 0.386822
-0.500000 0.500000 1.493538
0.000000 0.500000 -1.482241
0.500000 0.500000 -0.766035
1.000000 0.500000 1.337514
1.500000 0.500000 1.837138
2.000000 0.500000 3.372662
-2.000000 1.000000 4.785607
-1.500000 1.000000 1.525764
-1.000000 1.000000 2.487040
-0.500000 1.000000 1.260737
0.000000 1.000000 2.731536
0.500000 1.000000 0.788027
1.000000 1.000000 3.502702
1.500000 1.000000 3.339149
2.000000 1.000000 5.987269
-2.000000 1.500000 4.176491
-1.500000 1.500000 3.871406
-1.000000 1.500000 4.094049
-0.500000 1.500000 0.916127
0.000000 1.500000 4.819205
0.500000 1.500000 3.693216
1.000000 1.500000 2.708327
1.500000 1.500000 3.882893
2.000000 1.500000 7.826757
-2.000000 2.000000 10.589177
-1.500000 2.000000 4.631467
-1.000000 2.000000 3.331341
-0.500000 2.000000 3.065846
0.000000 2.000000 3.587755
0.500000 2.000000 4.567698
1.000000 2.000000 5.320197
1.500000 2.000000 6.625007
2.000000 2.000000 8.391711
