-1.809709 -1.809709 3.878442
1.812197 1.812197 4.527442
0.821948 0.821948 1.521612
-1.456630 -1.456630 2.442879
-0.332101 -0.332101 0.140715
-1.379012 -1.379012 3.953584
-1.428479 -1.428479 4.633860
1.091952 1.091952 3.689489
-1.978929 -1.978929 4.575654
1.173896 1.173896 1.403039
0.457229 0.457229 3.209330
1.155081 1.155081 3.359555
0.242621 0.242621 3.267716
1.130580 1.130580 4.807171
0.374395 0.374395 1.732591
-1.902764 -1.902764 3.660516
0.825571 0.825571 2.035508
-0.859220 -0.859220 1.640439
0.893115 0.893115 2.550617
0.596949 0.596949 3.163673
1.610330 1.610330 6.210132
1.654376 1.654376 2.984969
-0.351602 -0.351602 0.735388
1.390463 1.390463 4.546951
-1.313460 -1.313460 2.648127
-1.807615 -1.807615 4.055820
-0.527513 -0.527513 0.288728
-0.586182 -0.586182 3.909407
1.224625 1.224625 3.769492
-1.546105 -1.546105 5.274744
-1.855629 -1.855629 3.485525
-0.281618 -0.281618 0.339019
1.112018 1.112018 1.523736
-1.366066 -1.366066 3.253179
-0.368514 -0.368514 3.412745
-0.465189 -0.465189 0.496025
-1.730917 -1.730917 4.927738
0.327280 0.327280 0.368498
-1.301399 -1.301399 1.880930
-1.139543 -1.139543 2.004730
0.519716 0.519716 0.476638
-0.606793 -0.606793 3.035192
0.758892 0.758892 0.914340
-0.054796 -0.054796 2.324001
-1.108360 -1.108360 1.839361
0.156168 0.156168 0.057357
0.842202 0.842202 0.917514
-1.949255 -1.949255 7.677677
1.221385 1.221385 3.027139
0.317418 0.317418 0.333068
-0.444506 -0.444506 2.490896
-0.141701 -0.141701 0.437102
0.938959 0.938959 1.089364
1.952568 1.952568 3.890713
-0.089516 -0.089516 0.664366
-0.100237 -0.100237 0.019756
-0.092804 -0.092804 0.385792
1.970088 1.970088 7.808277
-1.106530 -1.106530 1.872613
-0.612698 -0.612698 3.990668
-1.809191 -1.809191 3.508644
1.405734 1.405734 2.072664
1.652335 1.652335 3.938268
1.816372 1.816372 6.868595
1.630112 1.630112 5.279883
-1.072076 -1.072076 2.613220
0.175758 0.175758 2.148141
1.717193 1.717193 5.565998
0.094443 0.094443 0.093218
-0.070958 -0.070958 3.613489
0.339590 0.339590 2.164708
0.929645 0.929645 0.970436
-0.709735 -0.709735 3.230317
-1.422310 -1.422310 2.144776
-0.804565 -0.804565 1.494209
0.776609 0.776609 0.819105
-1.001036 -1.001036 1.008423
0.206865 0.206865 0.661057
0.376408 0.376408 0.269142
0.510747 0.510747 0.271783
0.619328 0.619328 3.646979
1.413085 1.413085 2.012981
1.495087 1.495087 3.304130
-1.590288 -1.590288 3.465272
0.889711 0.889711 4.173921
-0.758555 -0.758555 0.603173
1.408647 1.408647 4.570789
1.894805 1.894805 4.548398
-1.335107 -1.335107 2.465904
-1.168385 -1.168385 1.615313
1.226188 1.226188 1.921890
-0.951936 -0.951936 0.914379
-0.377376 -0.377376 0.620448
-1.100229 -1.100229 2.431424
-1.066758 -1.066758 1.281068
1.902789 1.902789 5.663707
1.774847 1.774847 5.620726
0.431470 0.431470 2.896057
-0.491526 -0.491526 2.387857
1.882509 1.882509 3.612117
